transaction_id,user_id,merchant_id,amount,status,payment_method,transaction_date,device
T671100,U10397,M1276,25170,Success,USSD,24/04/2024,POS
T245291,U12658,M1390,₦12214,Pending,Transfer,1/12/2025,POS
T157409,U12272,M1422,₦43917,Success,USSD,9/3/2026,Web
T730778,U13286,M1202,26535,Success,,5/3/2025,Web
T858847,U14492,M1429,NGN 2183,FAILED,Transfer,5/15/2024,Web
T409916,U12001,M1392,NGN 30355,Pending,USSD,6/15/2025,Mobile
T644395,U13006,M1246,31776,success,Card,10/28/2025,Web
T136977,U10818,M1143,12801,success,Card,6/30/2025,Mobile
T534180,U12544,M1311,₦29576,Success,,6/13/2024,Mobile
T285595,U12983,M1139,NGN 25583,Success,Transfer,12/9/2024,Web
T939183,U14591,M1375,43827,FAILED,USSD,3/18/2026,Mobile
T925227,U10421,M1454,NGN 40584,Pending,,11/6/2024,Web
T410542,U13490,M1285,₦10111,success,Transfer,12/6/2024,POS
T106457,U10728,M1288,₦38890,success,,1/11/2025,Web
T920539,U10415,M1445,47794,FAILED,Transfer,8/8/2024,Mobile
T426493,U10706,M1063,31267,success,Transfer,5/23/2025,POS
T274140,U12279,M1455,26117,Success,Transfer,12/17/2024,Mobile
T908745,U14297,M1296,₦16533,Pending,Transfer,5/7/2024,POS
T944138,U12287,M1408,NGN 10813,Pending,Card,13/03/2026,Web
T521973,U10183,M1121,16900,Success,,7/10/2025,POS
T270571,U11652,M1452,₦8884,success,,8/7/2024,POS
T147783,U12762,M1492,NGN 43160,success,Transfer,29/10/2024,Mobile
T659423,U11327,M1482,₦6953,success,USSD,9/13/2025,Mobile
T686750,U14614,M1146,17135,FAILED,USSD,30/11/2025,Web
T730733,U11684,M1464,₦39616,FAILED,USSD,2/8/2025,Mobile
T400024,U12646,M1282,₦14652,Success,Transfer,1/8/2026,Web
T426595,U11035,M1393,₦22141,FAILED,USSD,7/31/2024,Mobile
T323546,U12150,M1366,₦12817,Success,USSD,2/22/2026,Web
T972185,U10963,M1241,₦18808,success,Transfer,2/23/2025,Mobile
T481738,U10230,M1016,27645,Pending,Card,4/28/2025,Mobile
T283166,U10084,M1008,49762,Pending,Transfer,20/11/2025,Web
T587180,U11876,M1471,NGN 22533,Success,Transfer,1/4/2026,Mobile
T711069,U14057,M1025,₦28885,success,USSD,8/27/2024,POS
T492052,U12287,M1291,7338,success,Transfer,11/20/2025,POS
T232310,U11325,M1412,₦9601,FAILED,,4/7/2025,Mobile
T392176,U11781,M1125,NGN 19876,FAILED,Transfer,11/24/2024,POS
T870377,U14558,M1013,₦38057,Success,,9/11/2024,Mobile
T980402,U11140,M1271,NGN 46601,FAILED,,12/15/2025,Web
T579147,U14705,M1436,44691,Success,,5/26/2024,Web
T376368,U10925,M1481,NGN 49484,success,,8/12/2024,POS
T521773,U10294,M1495,₦5025,FAILED,USSD,8/2/2025,POS
T946793,U10500,M1295,₦6801,FAILED,,12/6/2025,Web
T757997,U14855,M1091,NGN 43319,Pending,Transfer,1/18/2026,Mobile
T108068,U11347,M1334,₦35327,Pending,USSD,7/15/2025,Mobile
T670115,U11932,M1191,44662,Success,,9/13/2025,POS
T452042,U14008,M1385,3996,Success,Transfer,3/27/2026,Mobile
T901467,U14063,M1143,NGN 501,FAILED,Card,1/14/2026,Mobile
T375400,U10686,M1107,39549,Pending,USSD,30/05/2024,Web
T166715,U11346,M1053,₦31186,Pending,Card,20/10/2024,Mobile
T788667,U10299,M1152,₦26005,FAILED,USSD,7/14/2025,Mobile
T265529,U12034,M1018,NGN 123,Success,Transfer,6/3/2025,Mobile
T439307,U11452,M1495,₦35584,Success,Card,28/05/2024,POS
T493790,U10052,M1235,₦31206,Pending,,8/19/2024,Web
T185663,U12626,M1438,₦47961,Success,USSD,5/28/2024,Mobile
T995685,U11278,M1161,12413,FAILED,USSD,4/16/2026,Web
T942142,U13803,M1464,20342,FAILED,USSD,7/19/2024,Web
T522692,U12863,M1466,NGN 20575,Pending,,25/04/2025,Mobile
T556548,U14803,M1185,36480,Success,Transfer,9/17/2025,Mobile
T116938,U11110,M1199,NGN 17474,success,Card,6/10/2024,POS
T382393,U10630,M1191,NGN 9239,FAILED,Transfer,12/15/2024,Web
T906710,U14868,M1488,NGN 6176,success,USSD,1/12/2024,Mobile
T156403,U11672,M1334,₦31699,Success,USSD,10/10/2025,POS
T781714,U10234,M1485,37937,Pending,Transfer,1/11/2025,Web
T613821,U12726,M1161,15002,success,Transfer,5/10/2025,Mobile
T344530,U12197,M1322,42487,FAILED,Card,24/10/2025,Web
T258398,U10962,M1484,10262,FAILED,Card,10/2/2025,POS
T210926,U12791,M1410,₦43614,success,Transfer,22/07/2025,Mobile
T342233,U13671,M1327,42521,FAILED,Card,4/27/2025,Mobile
T256446,U14226,M1041,NGN 3849,Success,Transfer,2/2/2025,Web
T596853,U13870,M1440,₦48806,Pending,USSD,19/02/2026,Web
T259595,U10715,M1387,NGN 28011,Pending,Transfer,4/1/2025,Mobile
T104516,U11975,M1354,29155,Success,,8/2/2025,Web
T175615,U12703,M1303,39733,success,USSD,2/18/2026,Mobile
T528750,U10110,M1338,₦46724,Success,Transfer,2/1/2025,POS
T449828,U11350,M1110,NGN 27320,Pending,USSD,6/2/2025,POS
T460629,U12740,M1102,₦33752,success,Card,5/7/2024,Web
T718756,U11582,M1406,NGN 1758,FAILED,Card,20/08/2025,Mobile
T659071,U10290,M1201,₦32742,Pending,USSD,8/23/2024,POS
T356231,U10258,M1193,424,FAILED,Transfer,9/4/2025,Web
T930502,U10075,M1340,₦36763,FAILED,Card,3/28/2026,Mobile
T956778,U12080,M1077,₦1392,success,Transfer,8/1/2026,POS
T511474,U14269,M1414,17841,FAILED,USSD,3/5/2026,Web
T132476,U14995,M1357,₦33793,success,USSD,19/05/2025,Web
T720698,U10586,M1117,NGN 25168,FAILED,Card,10/19/2024,Mobile
T606451,U11193,M1319,35952,success,,1/12/2025,Mobile
T706743,U14065,M1437,NGN 1983,FAILED,USSD,6/11/2025,POS
T848952,U14393,M1430,₦22248,success,Card,7/23/2025,POS
T303127,U11025,M1166,₦15395,Pending,USSD,7/8/2025,Mobile
T878153,U12668,M1242,NGN 3492,Pending,Card,2/9/2025,Mobile
T748621,U11806,M1376,₦5791,success,USSD,2/7/2026,Web
T464743,U14083,M1369,49519,FAILED,Transfer,5/1/2026,Web
T261818,U13777,M1005,NGN 49246,Pending,Transfer,18/12/2024,POS
T470501,U11805,M1183,NGN 19919,Pending,,6/9/2025,Mobile
T304810,U13186,M1266,NGN 8158,Pending,USSD,28/04/2024,Web
T236075,U13710,M1277,₦19061,Success,,2/20/2026,Web
T887818,U10207,M1115,NGN 28299,Success,Transfer,3/20/2026,Mobile
T230515,U11608,M1009,NGN 25642,success,Card,12/30/2025,POS
T772347,U12083,M1061,₦7634,success,Transfer,1/30/2025,POS
T295152,U10892,M1295,₦16275,Pending,Transfer,6/23/2024,POS
T928544,U10118,M1440,NGN 13750,Success,USSD,6/13/2025,Web
T865493,U12870,M1211,₦396,Pending,USSD,3/27/2026,Web
T935981,U10277,M1106,40270,FAILED,USSD,3/23/2026,Mobile
T946197,U13971,M1140,NGN 40934,FAILED,,8/11/2025,Web
T517903,U11229,M1408,NGN 28819,FAILED,USSD,6/2/2025,Web
T473682,U13148,M1311,NGN 32234,Success,Card,8/23/2024,Web
T560893,U10749,M1114,22626,Pending,Transfer,2/12/2025,POS
T428117,U10721,M1086,5020,Pending,Card,12/7/2024,Web
T824069,U11154,M1470,₦18144,Pending,,8/9/2024,Web
T743111,U10936,M1468,₦15318,success,Transfer,9/16/2024,Mobile
T233693,U10997,M1180,₦33944,Pending,USSD,6/26/2024,Web
T963145,U14787,M1143,31519,success,,8/21/2025,Web
T741978,U11895,M1385,NGN 18249,FAILED,Transfer,21/12/2025,POS
T724850,U14035,M1148,₦2289,Success,Card,9/22/2025,Mobile
T710268,U13242,M1448,2420,success,Card,2/9/2026,Mobile
T997954,U10798,M1423,₦48483,FAILED,Transfer,11/4/2025,Mobile
T301573,U13813,M1214,42277,Success,Card,9/18/2025,POS
T304552,U13852,M1317,₦38014,Success,,10/18/2025,Web
T367673,U11558,M1477,37418,success,Transfer,3/2/2026,Web
T234496,U12464,M1340,9623,FAILED,,24/03/2025,Mobile
T292030,U11414,M1471,NGN 37389,FAILED,Card,2/23/2025,Mobile
T237803,U13404,M1349,6848,Pending,Transfer,22/09/2024,Web
T152411,U13397,M1135,₦28582,Pending,Transfer,10/3/2025,Mobile
T890151,U11761,M1075,NGN 25990,success,Transfer,21/10/2025,Web
T241557,U12001,M1095,₦34097,Success,,10/4/2024,Web
T694718,U13981,M1054,₦49813,success,USSD,9/13/2025,POS
T931832,U10053,M1268,7138,Pending,Card,8/27/2024,Web
T417962,U14033,M1102,NGN 35798,FAILED,Transfer,1/15/2026,Web
T709626,U11402,M1496,22949,FAILED,Card,13/10/2024,Web
T303349,U10613,M1185,₦16980,success,Card,11/3/2025,Mobile
T418190,U14743,M1168,49290,success,Card,5/11/2024,Web
T566219,U12318,M1190,NGN 11985,Pending,USSD,4/12/2024,Web
T783972,U13464,M1288,5010,success,Transfer,19/02/2025,Mobile
T550149,U12217,M1333,45896,Success,,2/7/2024,POS
T893445,U12879,M1462,39738,Success,Card,7/3/2025,Mobile
T722794,U13423,M1372,NGN 44705,Success,,9/23/2025,Mobile
T554917,U12976,M1466,₦18935,Success,USSD,18/07/2025,Mobile
T376572,U12626,M1122,₦43938,Success,USSD,21/08/2024,Web
T663358,U11496,M1059,33995,success,,1/31/2025,Mobile
T438569,U12881,M1135,NGN 34127,Pending,USSD,1/9/2026,Mobile
T653729,U10823,M1413,₦10065,success,USSD,10/4/2026,POS
T970055,U12788,M1395,31455,Pending,Card,27/12/2025,Mobile
T793132,U14827,M1049,₦20790,Pending,USSD,7/5/2024,Web
T312083,U10043,M1125,NGN 48956,Success,Transfer,11/29/2025,Mobile
T854730,U10295,M1327,26674,success,Transfer,20/08/2024,Mobile
T641641,U13251,M1179,NGN 46637,success,Card,12/14/2025,Web
T439832,U14451,M1231,₦26746,Pending,USSD,19/08/2025,Web
T345784,U11821,M1179,23329,success,Transfer,27/05/2025,Mobile
T650240,U10168,M1455,45142,FAILED,USSD,3/24/2025,Web
T354252,U10922,M1308,₦49962,FAILED,USSD,9/17/2025,POS
T794917,U11175,M1043,32047,Success,USSD,9/18/2025,Web
T490000,U12413,M1216,37647,Pending,Card,2/4/2025,Web
T997069,U12763,M1402,₦47376,Success,USSD,27/01/2026,Mobile
T768929,U12546,M1342,₦44059,Success,,5/25/2024,POS
T302122,U10797,M1499,1141,FAILED,,22/09/2024,Mobile
T865093,U14978,M1150,NGN 11445,Success,Transfer,9/22/2025,POS
T193241,U11317,M1238,₦40308,Success,,5/7/2024,POS
T409584,U14970,M1324,NGN 28352,Pending,USSD,1/2/2026,POS
T394061,U11022,M1124,29951,Pending,,22/05/2024,POS
T542695,U11727,M1397,5437,success,Transfer,8/12/2024,POS
T633425,U12456,M1078,₦9141,Success,Card,12/11/2024,Mobile
T360335,U14591,M1188,₦6502,success,Transfer,8/26/2025,POS
T205328,U14038,M1250,NGN 1110,success,Card,10/2/2025,Web
T349903,U13104,M1166,₦41460,success,,26/12/2024,Web
T113914,U12974,M1465,30029,success,USSD,4/13/2026,Mobile
T502891,U13998,M1392,NGN 17000,success,USSD,4/5/2024,Mobile
T117575,U10292,M1360,NGN 4660,FAILED,USSD,11/17/2024,Mobile
T621256,U10162,M1498,₦2198,Pending,Card,8/11/2024,Mobile
T820136,U11457,M1493,₦28665,Success,,2/18/2025,POS
T641901,U10541,M1031,NGN 23490,success,Transfer,14/09/2024,Mobile
T962413,U11001,M1068,₦29672,Success,,16/04/2025,POS
T964120,U10171,M1345,₦27393,Success,USSD,5/18/2024,POS
T748821,U13437,M1296,42259,Success,Card,4/5/2024,Web
T666047,U10858,M1054,26430,success,Transfer,6/13/2024,Web
T987327,U12137,M1405,30338,FAILED,Transfer,9/6/2025,POS
T836694,U10890,M1289,NGN 17876,Pending,Transfer,6/8/2025,Web
T248865,U14411,M1283,NGN 1419,success,Transfer,11/18/2025,Mobile
T983191,U11803,M1453,NGN 13753,Success,Transfer,18/10/2024,POS
T463999,U11742,M1428,NGN 8562,success,Card,11/5/2024,POS
T759006,U11571,M1395,₦11038,success,Transfer,12/13/2024,Mobile
T653751,U11277,M1495,3493,FAILED,Transfer,10/3/2026,Mobile
T378006,U14141,M1018,45886,Pending,Transfer,5/2/2024,Web
T129408,U13126,M1178,NGN 29506,Success,Card,9/28/2025,Mobile
T228698,U12865,M1022,₦32534,FAILED,,10/24/2024,POS
T299659,U13586,M1464,1011,FAILED,Transfer,12/16/2025,Mobile
T622146,U11066,M1214,NGN 1351,success,Card,28/09/2024,Web
T311775,U10736,M1474,NGN 29665,Success,Transfer,9/20/2024,POS
T418957,U12993,M1340,NGN 11715,Pending,USSD,1/6/2025,POS
T876701,U11832,M1493,₦23432,FAILED,,8/31/2024,Mobile
T792251,U14927,M1186,9233,Success,Transfer,5/12/2025,Mobile
T412725,U10969,M1087,₦4368,FAILED,USSD,11/20/2024,Mobile
T979700,U10135,M1263,₦43686,FAILED,Card,8/16/2024,Web
T151758,U13407,M1399,11513,Pending,,6/28/2025,Web
T125153,U11888,M1308,29797,FAILED,,2/1/2026,Mobile
T191725,U11057,M1017,45184,Pending,Transfer,5/8/2025,Web
T878248,U13672,M1477,11754,Pending,Card,11/13/2025,Mobile
T109842,U11438,M1011,38526,success,Card,2/20/2026,Web
T411004,U10972,M1132,NGN 8829,FAILED,Transfer,22/03/2025,Web
T329341,U13920,M1439,19338,Pending,Transfer,11/21/2024,POS
T363901,U13353,M1473,₦873,success,Transfer,8/15/2025,POS
T635452,U11314,M1069,₦1867,FAILED,USSD,5/7/2025,Mobile
T472357,U12792,M1439,45598,success,Card,10/11/2024,Mobile
T200806,U11199,M1195,NGN 36646,FAILED,USSD,5/25/2025,POS
T472154,U11276,M1181,₦41973,FAILED,Transfer,23/07/2024,POS
T264059,U10640,M1198,NGN 1619,success,Transfer,10/13/2025,Web
T423317,U14227,M1293,NGN 44468,success,,2/20/2025,POS
T466823,U13728,M1338,NGN 43909,success,Transfer,11/8/2025,Web
T770571,U10238,M1417,19555,Pending,Card,12/21/2024,Web
T731019,U10852,M1309,NGN 33403,success,Card,13/07/2024,POS
T382610,U14757,M1475,13326,FAILED,,4/7/2024,Web
T176428,U12554,M1319,45703,FAILED,Transfer,2/4/2025,Web
T322763,U11919,M1181,₦25448,Pending,Card,16/02/2025,POS
T563459,U12772,M1298,18877,Pending,Transfer,12/8/2024,Web
T782030,U11061,M1488,27767,FAILED,,28/02/2026,POS
T453848,U13231,M1084,₦32623,Success,Card,28/08/2024,POS
T694263,U12679,M1080,NGN 25136,Success,USSD,6/3/2025,Web
T493640,U13694,M1229,₦25710,Pending,,8/13/2025,Mobile
T897278,U10784,M1131,4577,Success,,4/23/2024,Web
T378003,U14705,M1105,₦40143,Success,Card,8/28/2024,POS
T898687,U11277,M1369,₦49123,success,,2/2/2025,Web
T570051,U10699,M1087,NGN 17672,Success,,10/6/2024,Mobile
T856040,U10865,M1311,NGN 21225,success,USSD,9/10/2025,Mobile
T310598,U10086,M1337,24494,success,,11/11/2024,Web
T896284,U12521,M1042,₦29485,FAILED,Card,3/9/2024,POS
T469562,U10581,M1048,₦14984,FAILED,Transfer,1/22/2026,Mobile
T788198,U12437,M1222,NGN 17990,Pending,USSD,5/22/2024,Mobile
T613092,U12384,M1105,41096,Success,Transfer,8/6/2025,Mobile
T360433,U13967,M1434,₦32028,Success,USSD,9/6/2025,Web
T427671,U13877,M1179,NGN 11495,Success,,19/08/2025,POS
T283316,U13973,M1182,NGN 15353,Success,Card,1/25/2025,POS
T228304,U12694,M1173,NGN 14140,Pending,Transfer,8/2/2025,Web
T593795,U11311,M1193,₦11706,Success,USSD,8/21/2024,POS
T317004,U13671,M1337,41751,success,,20/05/2024,Mobile
T657145,U12659,M1152,NGN 20849,FAILED,,2/20/2026,Mobile
T460512,U14138,M1408,22662,Success,Transfer,3/30/2026,Mobile
T570950,U13958,M1299,3475,Success,USSD,10/3/2026,Mobile
T532619,U10082,M1415,₦48303,Pending,Card,4/7/2026,Web
T988169,U14689,M1207,8144,Pending,Transfer,13/10/2025,Web
T497282,U10008,M1321,279,Pending,Card,6/2/2025,Mobile
T544050,U14758,M1108,25860,Success,Card,1/9/2025,POS
T181303,U11573,M1403,₦36885,Pending,USSD,2/14/2025,Web
T749786,U14869,M1118,44555,Success,Card,7/19/2024,POS
T103776,U13249,M1006,NGN 30405,success,USSD,1/30/2026,POS
T961472,U13337,M1072,41621,success,Card,15/08/2025,POS
T297941,U11937,M1083,1146,Pending,,11/11/2025,Web
T129741,U13444,M1163,9830,FAILED,Transfer,3/31/2026,POS
T177839,U10282,M1041,19020,FAILED,USSD,7/22/2025,POS
T183820,U11947,M1428,NGN 12421,success,,10/7/2024,POS
T979588,U10732,M1438,NGN 17737,FAILED,,9/13/2024,Mobile
T417529,U14285,M1427,7096,success,,3/19/2025,Mobile
T498423,U11881,M1176,44284,success,Transfer,6/22/2025,POS
T636731,U13576,M1137,₦17819,Success,Transfer,5/15/2025,Web
T240733,U10030,M1259,NGN 43264,Success,USSD,22/07/2024,Web
T330135,U10512,M1159,49418,success,USSD,8/6/2025,Mobile
T220858,U13766,M1331,₦29441,Pending,Transfer,1/9/2025,Web
T778520,U13886,M1175,NGN 19363,Success,,26/09/2025,Mobile
T257113,U13976,M1461,NGN 5219,success,Card,9/9/2025,Web
T830125,U12164,M1023,3499,FAILED,Card,1/18/2025,POS
T796605,U12348,M1494,₦31005,FAILED,Card,22/01/2026,Mobile
T728352,U14725,M1145,₦10180,Pending,USSD,6/20/2025,Mobile
T282212,U13680,M1137,20880,success,,19/03/2025,POS
T690827,U12175,M1170,39266,FAILED,,12/16/2024,Mobile
T535509,U10138,M1055,₦33973,FAILED,Transfer,8/10/2024,Web
T423275,U13164,M1487,13509,FAILED,Card,9/26/2024,POS
T145131,U11237,M1027,35619,FAILED,USSD,21/02/2025,POS
T284249,U13532,M1071,NGN 20067,Success,,6/17/2024,Mobile
T508482,U12867,M1467,NGN 32828,FAILED,,4/30/2025,Mobile
T274536,U13580,M1096,NGN 38013,Pending,,11/4/2024,Mobile
T641888,U13241,M1411,NGN 2881,success,,2/8/2026,POS
T464495,U12549,M1122,₦39419,Pending,Transfer,11/3/2024,POS
T106412,U14633,M1485,49451,Success,USSD,10/30/2024,POS
T886258,U14471,M1435,₦46247,success,,11/19/2025,Web
T701036,U12778,M1131,44263,success,Transfer,13/02/2026,Mobile
T117166,U14400,M1268,₦8679,Success,Transfer,10/4/2024,Mobile
T287058,U11661,M1360,32496,Pending,Transfer,3/26/2026,Web
T822192,U10120,M1052,NGN 31283,Pending,,9/2/2024,Web
T557826,U14189,M1474,788,success,Card,10/12/2025,POS
T528918,U11408,M1048,NGN 14915,Success,USSD,9/23/2024,POS
T411309,U10649,M1277,6909,success,Transfer,3/4/2025,Mobile
T532745,U12993,M1454,NGN 3719,Pending,,1/1/2026,Web
T781670,U10501,M1364,NGN 17160,Pending,Card,13/09/2025,Mobile
T216252,U12874,M1333,₦38898,Pending,Card,13/02/2025,Web
T543971,U13551,M1141,32162,Success,,18/04/2026,POS
T414023,U11610,M1187,₦43821,Success,Card,7/4/2025,Mobile
T737035,U14183,M1471,16194,success,,4/12/2024,POS
T815056,U11984,M1079,NGN 43366,success,,7/21/2024,Mobile
T161260,U12005,M1438,NGN 13978,Success,Card,16/02/2026,POS
T513106,U12132,M1195,NGN 42057,success,USSD,15/10/2025,Web
T302684,U11229,M1259,NGN 30909,Success,Card,7/20/2025,Mobile
T843751,U12537,M1308,NGN 27414,FAILED,,7/25/2025,POS
T998651,U12699,M1282,₦28932,success,USSD,11/21/2025,Web
T847173,U14870,M1467,31385,FAILED,USSD,8/27/2025,Web
T205613,U11058,M1179,247,FAILED,USSD,20/04/2026,Mobile
T550298,U10619,M1081,6574,FAILED,Card,10/22/2025,Mobile
T760264,U10360,M1439,₦28435,success,USSD,4/12/2025,Web
T523025,U14919,M1220,₦47356,Success,USSD,2/17/2026,POS
T361478,U11958,M1297,₦32929,success,Transfer,10/16/2024,Mobile
T639996,U12107,M1387,NGN 1233,Pending,,10/30/2024,POS
T535205,U12567,M1284,23658,Pending,Transfer,6/11/2024,POS
T993759,U14097,M1275,₦35251,FAILED,Card,11/9/2025,Web
T785189,U11335,M1427,38559,FAILED,Card,5/10/2024,Web
T249602,U13072,M1482,35066,success,,1/12/2026,Mobile
T688937,U11744,M1150,NGN 43428,success,Transfer,10/5/2025,Web
T832888,U10627,M1181,₦49960,Success,,27/07/2024,POS
T222985,U14152,M1304,NGN 44885,Pending,Transfer,4/15/2026,Web
T304561,U13325,M1218,₦1632,FAILED,Transfer,8/17/2024,Web
T442321,U12465,M1314,₦29721,FAILED,USSD,5/26/2024,Mobile
T262919,U14708,M1432,₦13707,success,Transfer,9/18/2025,Web
T778105,U11459,M1406,9519,Pending,Card,5/17/2025,Mobile
T790504,U14514,M1200,₦5953,Success,Transfer,24/12/2025,Web
T664888,U14110,M1298,19969,Success,Transfer,8/10/2024,POS
T604895,U13159,M1390,29170,Pending,Card,7/4/2025,Mobile
T722236,U14407,M1476,NGN 26797,success,Card,4/30/2024,POS
T985259,U10043,M1052,₦28536,FAILED,USSD,11/24/2025,Mobile
T418798,U14220,M1490,NGN 21415,Pending,Card,9/29/2024,Web
T820722,U11922,M1385,40556,FAILED,USSD,6/5/2024,POS
T735997,U11221,M1213,25937,Pending,Transfer,7/28/2025,POS
T725734,U10676,M1054,14703,success,USSD,3/27/2025,Mobile
T686346,U13588,M1491,NGN 41600,success,,20/11/2024,POS
T566808,U14566,M1457,NGN 29683,success,USSD,2/28/2025,Web
T525269,U13861,M1253,3867,Pending,,7/18/2024,POS
T960558,U11351,M1129,40651,success,,9/26/2024,Mobile
T261917,U12819,M1416,₦42990,Success,USSD,24/06/2025,Mobile
T584945,U14026,M1160,14396,success,Card,1/10/2024,Web
T811848,U13572,M1265,17693,Pending,,8/3/2025,Mobile
T689200,U12398,M1437,13898,Success,USSD,16/12/2024,Mobile
T826919,U12977,M1260,₦46556,success,Transfer,11/8/2024,POS
T329406,U12280,M1409,NGN 28635,FAILED,Transfer,4/8/2025,Web
T141874,U13994,M1155,21181,Success,Transfer,3/5/2025,POS
T831270,U11792,M1192,NGN 13473,FAILED,Card,27/01/2025,Web
T730369,U14465,M1462,37077,Pending,,8/30/2025,Mobile
T788491,U13403,M1151,₦26918,Success,,11/8/2024,Mobile
T300239,U11354,M1422,NGN 44886,Pending,USSD,7/3/2025,POS
T639279,U10411,M1471,₦41089,Pending,USSD,9/24/2025,Mobile
T445187,U13281,M1317,NGN 5450,Pending,,7/19/2024,Mobile
T730139,U11551,M1369,₦14644,success,USSD,5/3/2024,Web
T219785,U11236,M1195,₦46187,Success,Card,10/8/2024,POS
T962938,U11250,M1463,₦40524,Pending,Card,24/02/2025,Mobile
T632740,U11040,M1018,NGN 42145,Success,USSD,18/01/2025,Mobile
T454365,U12418,M1000,NGN 37671,Pending,Card,10/6/2025,POS
T429674,U11004,M1419,NGN 27962,FAILED,Transfer,8/18/2025,Mobile
T959566,U12122,M1346,39547,Pending,Card,18/06/2025,Mobile
T359588,U12987,M1240,29401,Pending,USSD,11/28/2025,Web
T401275,U13257,M1205,₦7054,Pending,Card,8/16/2025,Mobile
T847181,U14482,M1456,₦40457,FAILED,Transfer,2/12/2025,Mobile
T890254,U13938,M1152,37192,FAILED,USSD,3/21/2026,POS
T511068,U14167,M1154,20241,success,Transfer,2/23/2025,Web
T874028,U13368,M1223,₦4128,Success,Card,25/06/2024,POS
T158239,U13994,M1318,NGN 49636,Success,,6/27/2025,Mobile
T314535,U12230,M1395,NGN 48988,FAILED,USSD,9/7/2024,Web
T399754,U13652,M1182,41031,success,Card,19/04/2026,POS
T525626,U14363,M1196,18380,success,,30/05/2024,POS
T494102,U12273,M1423,48972,success,USSD,12/9/2024,POS
T381517,U10492,M1253,NGN 37873,success,Transfer,2/3/2026,Mobile
T614367,U12429,M1433,NGN 41891,Success,,18/04/2025,Web
T777733,U10115,M1486,NGN 47670,Success,Card,1/17/2026,Web
T803659,U12483,M1201,₦11830,Pending,Card,9/4/2025,Mobile
T495731,U10262,M1293,NGN 33327,Pending,,2/10/2025,POS
T967898,U14656,M1410,₦6972,Pending,Transfer,9/9/2024,POS
T775101,U14884,M1233,₦22621,Pending,,10/12/2024,POS
T765194,U14610,M1255,₦7594,Pending,USSD,8/24/2024,Mobile
T566213,U12468,M1299,8097,Pending,Transfer,12/22/2024,POS
T105825,U12349,M1021,NGN 18534,Pending,USSD,20/06/2025,POS
T942349,U12270,M1009,6422,Success,USSD,6/14/2025,Web
T830793,U13736,M1317,NGN 8794,Pending,Card,11/8/2024,Web
T240996,U11509,M1123,NGN 11571,Success,Transfer,18/03/2026,Web
T567070,U14729,M1386,₦26455,success,USSD,10/13/2024,POS
T539196,U14636,M1104,40922,Success,Card,1/7/2026,Mobile
T971627,U14883,M1153,₦29147,Pending,Card,6/11/2024,Web
T305398,U14089,M1026,45044,Pending,,11/11/2024,POS
T545736,U10518,M1447,NGN 5911,Success,,15/03/2026,POS
